Indexcd,Trddt,Opnindex,Hiindex,Loindex,Clsindex,Retindex
000903,2018/6/1,3848.855,3864.597,3821.39,3838.309,-0.00587
000903,2018/6/4,3862.768,3908.021,3855.106,3903.449,0.016971
000903,2018/6/5,3909.605,3937.611,3891.277,3934.226,0.007885
000903,2018/6/6,3928.978,3933.786,3914.782,3920.838,-0.003403
000903,2018/6/7,3931.019,3950.465,3915.17,3919.85,-0.000252
000903,2018/6/8,3905.855,3905.91,3843.238,3863.898,-0.014274
000903,2018/6/11,3854.225,3886.58,3840.791,3875.787,0.003077
000903,2018/6/12,3879.295,3930.807,3867.097,3925.898,0.012929
000903,2018/6/13,3912.917,3919.249,3886.668,3895.153,-0.007831
000903,2018/6/14,3881.122,3916.792,3865.125,3880.754,-0.003697
000903,2018/6/15,3865.89,3888.665,3858.819,3872.599,-0.002101
000903,2018/6/19,3823.72,3834.026,3724.162,3761.531,-0.02868
000903,2018/6/20,3742.864,3781.002,3718.82,3768.494,0.001851
000903,2018/6/21,3765.285,3809.58,3731.456,3735.292,-0.00881
000903,2018/6/22,3709.617,3738.076,3686.713,3737.845,0.000683
000903,2018/6/25,3752.443,3756.604,3676.961,3678.623,-0.015844
000903,2018/6/26,3644.616,3652.754,3585.495,3639.322,-0.010684
000903,2018/6/27,3630.577,3645.298,3535.98,3555.036,-0.02316
000903,2018/6/28,3524.052,3569.961,3506.597,3515.748,-0.011051
000903,2018/6/29,3525.448,3602.567,3520.151,3600.849,0.024206
000903,2018/7/2,3591.851,3591.851,3455.377,3478.567,-0.033959
000903,2018/7/3,3482.452,3492.926,3383.743,3473.822,-0.001364
000903,2018/7/4,3463.543,3490.521,3431.165,3435.607,-0.011001
000903,2018/7/5,3441.214,3480.136,3413.147,3435.919,0.000091
000903,2018/7/6,3444.283,3498.748,3396.501,3468.792,0.009567
000903,2018/7/9,3484.257,3568.581,3484.257,3568.303,0.028688
000903,2018/7/10,3572.931,3575.703,3535.225,3567.502,-0.000224
000903,2018/7/11,3492.927,3524.634,3474.294,3506.75,-0.017029
000903,2018/7/12,3500.558,3595.075,3500.558,3573.663,0.019081
000903,2018/7/13,3582.994,3589.174,3564.093,3581.646,0.002234
000903,2018/7/16,3577.453,3597.109,3537.709,3551.665,-0.008371
000903,2018/7/17,3547.12,3547.922,3498.94,3524.967,-0.007517
000903,2018/7/18,3534.646,3560,3505.993,3507.345,-0.004999
000903,2018/7/19,3526.034,3550.399,3505.623,3516.793,0.002694
000903,2018/7/20,3516.726,3610.957,3485.93,3594.448,0.022081
000903,2018/7/23,3575.25,3633.957,3568.492,3628.875,0.009578
000903,2018/7/24,3637.948,3702.561,3637.948,3684.639,0.015367
000903,2018/7/25,3696.152,3696.152,3664.723,3678.796,-0.001586
000903,2018/7/26,3687.968,3699.258,3628.477,3635.832,-0.011679
000903,2018/7/27,3635.065,3648.753,3614.753,3625.75,-0.002773
000903,2018/7/30,3625.609,3666.77,3602.061,3634.685,0.002464
000903,2018/7/31,3628.447,3648.164,3609.015,3637.531,0.000783
000903,2018/8/1,3653.049,3665.913,3559.421,3560.38,-0.02121
000903,2018/8/2,3547.989,3547.989,3442.023,3483.828,-0.021501
000903,2018/8/3,3480.454,3494.768,3431.687,3431.922,-0.014899
000903,2018/8/6,3433.875,3471.712,3392.815,3410.172,-0.006338
000903,2018/8/7,3423.053,3511.251,3407.154,3511.251,0.02964
000903,2018/8/8,3505.912,3510.817,3454.555,3458.231,-0.0151
000903,2018/8/9,3445.876,3552.234,3442.598,3543.308,0.024601
000903,2018/8/10,3545.732,3568.033,3520.753,3543.987,0.000192
000903,2018/8/13,3508.706,3522.657,3462.448,3514.758,-0.008247
000903,2018/8/14,3512.035,3517.578,3478.678,3497.446,-0.004926
000903,2018/8/15,3494.976,3495.437,3410.995,3415.231,-0.023507
000903,2018/8/16,3374.992,3443.964,3354.758,3403.825,-0.00334
000903,2018/8/17,3434.191,3438.384,3355.936,3361.874,-0.012325
000903,2018/8/20,3375.427,3409.416,3352.941,3409.416,0.014142
000903,2018/8/21,3414.235,3480.607,3413.208,3472.956,0.018637
000903,2018/8/22,3478.494,3478.494,3447.934,3459.222,-0.003955
000903,2018/8/23,3460.203,3486.664,3431.638,3469.317,0.002918
000903,2018/8/24,3454.879,3509.419,3436.305,3477.401,0.00233
000903,2018/8/27,3493.919,3559.062,3493.427,3559.062,0.023483
000903,2018/8/28,3561.107,3569.925,3534.21,3545.895,-0.0037
000903,2018/8/29,3537.477,3546.016,3522.682,3532.007,-0.003917
000903,2018/8/30,3532.963,3551.533,3496.027,3496.737,-0.009986
000903,2018/8/31,3475.392,3507.944,3459.091,3487.983,-0.002503
000903,2018/9/3,3470.76,3477.234,3445.852,3471.567,-0.004706
000903,2018/9/4,3475.487,3526.819,3453.888,3517.86,0.013335
000903,2018/9/5,3500.774,3505.247,3442.638,3442.638,-0.021383
000903,2018/9/6,3430.669,3454.256,3392.241,3401.262,-0.012019
000903,2018/9/7,3413.154,3458.366,3395.566,3422.247,0.00617
000903,2018/9/10,3414.24,3423.077,3380.808,3383.481,-0.011328
000903,2018/9/11,3382.281,3398.149,3357.695,3372.378,-0.003282
000903,2018/9/12,3361.533,3370.387,3337.103,3347.16,-0.007478
000903,2018/9/13,3388.255,3397.291,3343.906,3389.462,0.012638
000903,2018/9/14,3398.299,3416.372,3383.029,3405.751,0.004806
000903,2018/9/17,3387.524,3397.574,3369.732,3373.815,-0.009377
000903,2018/9/18,3362.289,3444.966,3362.181,3443.828,0.020752
000903,2018/9/19,3436.4,3514.28,3433.6,3489.532,0.013271
000903,2018/9/20,3492.716,3509.801,3480.163,3488.277,-0.00036
000903,2018/9/21,3500.002,3604.848,3489.869,3604.848,0.033418
000903,2018/9/25,3566.223,3583.499,3553.704,3567.696,-0.010306
000903,2018/9/26,3578.132,3647.141,3573.686,3610.606,0.012027
000903,2018/9/27,3608.498,3615.199,3586.437,3602.484,-0.002249
000903,2018/9/28,3609.587,3656.145,3605.644,3641.081,0.010714
000903,2018/10/8,3553.526,3558.21,3470.336,3477.215,-0.045005
000903,2018/10/9,3473.661,3497.283,3463.365,3478.553,0.000385
000903,2018/10/10,3484.568,3510.238,3447.913,3474.423,-0.001187
000903,2018/10/11,3369.848,3409.685,3303.971,3331.307,-0.041191
000903,2018/10/12,3340.327,3413.599,3328.457,3401.646,0.021115
000903,2018/10/15,3402.996,3409.636,3350.85,3358.418,-0.012708
000903,2018/10/16,3360.558,3412.42,3340.311,3352.733,-0.001693
000903,2018/10/17,3394.512,3401.624,3313.938,3371.201,0.005508
000903,2018/10/18,3350.885,3350.885,3289.31,3290.39,-0.023971
000903,2018/10/19,3266.427,3393.664,3257.242,3389.76,0.0302
000903,2018/10/22,3412.383,3554.67,3412.383,3522.118,0.039046
000903,2018/10/23,3520.215,3523.59,3397.633,3417.949,-0.029576
000903,2018/10/24,3406.04,3495.304,3403.291,3429.404,0.003351
000903,2018/10/25,3349.287,3441.097,3341.617,3438.121,0.002542
000903,2018/10/26,3445.016,3459.82,3387.449,3414.427,-0.006892
000903,2018/10/29,3394.086,3396.213,3280.179,3295.372,-0.034868
000903,2018/10/30,3277.809,3371.619,3272.818,3328.441,0.010035
000903,2018/10/31,3336.86,3389.002,3322.726,3375.155,0.014035
000903,2018/11/1,3409.763,3444.819,3391.366,3396.93,0.006452
000903,2018/11/2,3488.63,3517.773,3441.585,3515.667,0.034954
000903,2018/11/5,3488.183,3491.745,3444.063,3474.497,-0.01171
000903,2018/11/6,3466.861,3467.542,3422.425,3452.328,-0.00638
000903,2018/11/7,3454.204,3481.911,3425.153,3429.774,-0.006533
000903,2018/11/8,3463.889,3465.76,3422.761,3428.974,-0.000233
000903,2018/11/9,3406.668,3406.668,3365.361,3366.862,-0.018114
000903,2018/11/12,3357.912,3393.339,3346.832,3390.948,0.007154
000903,2018/11/13,3348.202,3438.35,3345.214,3420.996,0.008861
000903,2018/11/14,3418.251,3418.967,3374.263,3379.704,-0.01207
000903,2018/11/15,3376.21,3415.698,3372.942,3415.608,0.010623
000903,2018/11/16,3414.985,3454.383,3395.46,3427.764,0.003559
000903,2018/11/19,3431.466,3471.591,3425.527,3471.591,0.012786
000903,2018/11/20,3445.448,3456.666,3391.105,3397.456,-0.021355
000903,2018/11/21,3366.019,3411.566,3364.818,3404.462,0.002062
000903,2018/11/22,3411.102,3413.093,3372.448,3388.49,-0.004691
000903,2018/11/23,3381.812,3391.464,3326.286,3329.631,-0.01737
000903,2018/11/26,3339.027,3359.791,3320.854,3331.062,0.00043
000903,2018/11/27,3339.118,3348.37,3310.106,3319.976,-0.003328
000903,2018/11/28,3321.332,3363.57,3316.272,3359.698,0.011965
000903,2018/11/29,3381.91,3387.447,3323.861,3323.861,-0.010667
000903,2018/11/30,3324.994,3363.324,3324.227,3359.698,0.010782
000903,2018/12/3,3452.759,3464.422,3417.428,3449.988,0.026874
000903,2018/12/4,3446.302,3456.37,3430.863,3455.866,0.001704
000903,2018/12/5,3413.353,3451.357,3409.551,3436.874,-0.005496
000903,2018/12/6,3396.331,3403.808,3362.399,3365.278,-0.020832
000903,2018/12/7,3372.607,3381.137,3359.383,3364.17,-0.000329
000903,2018/12/10,3332.98,3351.854,3315.294,3328.186,-0.010696
000903,2018/12/11,3328.233,3344.119,3325.058,3341.596,0.004029
000903,2018/12/12,3369.474,3369.474,3341.793,3355.09,0.004038
000903,2018/12/13,3363.397,3425.719,3355.964,3410.886,0.01663
000903,2018/12/14,3394.512,3399.214,3360.633,3360.633,-0.014733
000903,2018/12/17,3353.975,3364.721,3333.942,3358.107,-0.000752
000903,2018/12/18,3333.6,3360.184,3306.385,3319.228,-0.011578
000903,2018/12/19,3324.387,3329.29,3278.637,3283.509,-0.010761
000903,2018/12/20,3274.796,3289.233,3223.552,3246.597,-0.011242
000903,2018/12/21,3232.839,3235.616,3179.396,3202.922,-0.013453
000903,2018/12/24,3185.431,3210.019,3176.017,3206.775,0.001203
000903,2018/12/25,3172.727,3203.48,3135.044,3188.61,-0.005665
000903,2018/12/26,3183.843,3199.115,3165.321,3170.56,-0.005661
000903,2018/12/27,3213.042,3216.954,3162.359,3162.359,-0.002587
000903,2018/12/28,3167.053,3203.047,3161.797,3185.828,0.007421
399001,2017/1/3,10205.141,10275.132,10205.141,10262.847,0.008422
399001,2017/1/4,10264.429,10384.867,10255.752,10384.867,0.011889
399001,2017/1/5,10382.596,10396.905,10365.442,10371.471,-0.00129
399001,2017/1/6,10362.852,10363.122,10286.521,10289.362,-0.007917
399001,2017/1/9,10281.307,10337.704,10258.366,10331.792,0.004124
399001,2017/1/10,10327.007,10357.143,10301.686,10306.337,-0.002464
399001,2017/1/11,10294.3,10331.373,10213.863,10215.476,-0.008816
399001,2017/1/12,10207.428,10236.092,10127.415,10131.231,-0.008247
399001,2017/1/13,10135.677,10155.22,9997.404,10008.301,-0.012134
399001,2017/1/16,9993.564,9993.564,9482.838,9712.796,-0.029526
399001,2017/1/17,9684.527,9827.914,9611.189,9826.788,0.011736
399001,2017/1/18,9801.082,9858.788,9774.755,9804.758,-0.002242
399001,2017/1/19,9781.643,9821.222,9746.3,9768.574,-0.00369
399001,2017/1/20,9763.037,9925.169,9762.783,9906.14,0.014083
399001,2017/1/23,9919.408,10010.081,9919.408,9976.191,0.007071
399001,2017/1/24,9972.612,9978.268,9928.078,9941.547,-0.003473
399001,2017/1/25,9931.623,9991.503,9922.487,9977.963,0.003663
399001,2017/1/26,9989.852,10053.357,9989.354,10052.05,0.007425
399001,2017/2/3,10061.292,10066.702,9985.303,10004.844,-0.004696
399001,2017/2/6,10004.221,10080.584,9984.644,10078.734,0.007385
399001,2017/2/7,10072.507,10093.672,10011.773,10055.566,-0.002299
399001,2017/2/8,10043.608,10130.121,10003.915,10130.121,0.007414
399001,2017/2/9,10124.447,10194.418,10116.453,10182.728,0.005193
399001,2017/2/10,10184.567,10212.483,10155.362,10186.376,0.000358
399001,2017/2/13,10188.709,10279.12,10187.094,10270.825,0.00829
399001,2017/2/14,10273.09,10286.368,10234.374,10264.918,-0.000575
399001,2017/2/15,10259.95,10294.768,10160.11,10177.252,-0.00854
399001,2017/2/16,10175.122,10253.957,10163.238,10253.957,0.007537
399001,2017/2/17,10261.095,10296.144,10183.375,10197.918,-0.005465
399001,2017/2/20,10203.021,10334.591,10203.021,10328.997,0.012854
399001,2017/2/21,10338.866,10407.137,10330.285,10405.746,0.00743
399001,2017/2/22,10403.917,10444.377,10385.098,10444.377,0.003712
399001,2017/2/23,10439.834,10454.156,10379.054,10432.639,-0.001124
399001,2017/2/24,10423.642,10446.503,10396.745,10443.73,0.001063
399001,2017/2/27,10443.297,10447.678,10345.469,10353.555,-0.008634
399001,2017/2/28,10354.87,10402.275,10340.088,10391.344,0.00365
399001,2017/3/1,10387.631,10446.382,10378.122,10418.622,0.002625
399001,2017/3/2,10429.983,10443.868,10361.998,10367.306,-0.004925
399001,2017/3/3,10339.891,10404.87,10308.217,10397.047,0.002869
399001,2017/3/6,10406.232,10522.277,10406.232,10522.277,0.012045
399001,2017/3/7,10527.828,10552.144,10495.505,10552.144,0.002838
399001,2017/3/8,10549.994,10549.994,10473.882,10498.313,-0.005101
399001,2017/3/9,10484.278,10484.68,10402.364,10421.058,-0.007359
399001,2017/3/10,10415.379,10476.589,10415.379,10451.008,0.002874
399001,2017/3/13,10450.648,10559.883,10402.721,10559.883,0.010418
399001,2017/3/14,10561.501,10577.484,10515.517,10531.729,-0.002666
399001,2017/3/15,10515.593,10551.711,10499.851,10543.01,0.001071
399001,2017/3/16,10573.772,10628.184,10573.772,10624.421,0.007722
399001,2017/3/17,10632.045,10650.455,10514.674,10515.414,-0.01026
399001,2017/3/20,10512.888,10534.114,10459.736,10532.331,0.001609
399001,2017/3/21,10527.408,10586.621,10513.634,10586.621,0.005155
399001,2017/3/22,10535.665,10586.484,10488.634,10553.527,-0.003126
399001,2017/3/23,10558.343,10607.734,10477.567,10583.043,0.002797
399001,2017/3/24,10584.086,10666.119,10580.109,10646.724,0.006017
399001,2017/3/27,10643.451,10660.227,10578.746,10581.919,-0.006087
399001,2017/3/28,10580.163,10606.087,10538.023,10563.285,-0.001761
399001,2017/3/29,10573.12,10585.882,10497.012,10520.817,-0.00402
399001,2017/3/30,10505.392,10513.885,10328.95,10348.271,-0.0164
399001,2017/3/31,10351.331,10428.723,10351.331,10428.723,0.007774
399001,2017/4/5,10496.78,10628.603,10496.78,10627.134,0.019025
399001,2017/4/6,10649.836,10661.767,10608.13,10656.174,0.002733
399001,2017/4/7,10652.404,10702.883,10635.08,10669.48,0.001249
399001,2017/4/10,10663.856,10664.096,10593.764,10603.276,-0.006205
399001,2017/4/11,10601,10662.501,10476.657,10655.791,0.004953
399001,2017/4/12,10643.485,10667.599,10584.695,10587.313,-0.006426
399001,2017/4/13,10578.576,10678.784,10571.7,10654.085,0.006307
399001,2017/4/14,10662.255,10662.532,10515.374,10519.856,-0.012599
399001,2017/4/17,10483.958,10505.633,10406.516,10450.862,-0.006558
399001,2017/4/18,10449.008,10522.851,10405.349,10411.439,-0.003772
399001,2017/4/19,10377.278,10393.734,10234.998,10348.407,-0.006054
399001,2017/4/20,10346.99,10411.747,10306.386,10359.09,0.001032
399001,2017/4/21,10357.858,10407.775,10300.398,10314.353,-0.004319
399001,2017/4/24,10285.043,10285.043,10060.108,10091.888,-0.021568
399001,2017/4/25,10106.903,10213.487,10104.546,10165.215,0.007266
399001,2017/4/26,10162.716,10251.702,10161.418,10204.843,0.003898
399001,2017/4/27,10174.249,10244.084,10015.889,10229.194,0.002386
399001,2017/4/28,10208.133,10235.228,10176.082,10234.653,0.000534
399001,2017/5/2,10205.655,10228.704,10166.391,10223.969,-0.001044
399001,2017/5/3,10208.599,10244.353,10146.26,10184.136,-0.003896
399001,2017/5/4,10164.808,10241.545,10116.011,10147.44,-0.003603
399001,2017/5/5,10119.538,10132.916,10024.436,10024.436,-0.012122
399001,2017/5/8,10000.954,10018.571,9833.167,9833.167,-0.01908
399001,2017/5/9,9794.814,9887.153,9736.138,9885.344,0.005306
399001,2017/5/10,9875.737,9945.613,9756.809,9756.809,-0.013003
399001,2017/5/11,9704.88,9776.514,9566.419,9776.45,0.002013
399001,2017/5/12,9755.873,9794.987,9703.1,9787.986,0.00118
399001,2017/5/15,9812.376,9866.066,9812.376,9845.603,0.005887
399001,2017/5/16,9819.71,10046.662,9761.349,10046.662,0.020421
399001,2017/5/17,10030.363,10091.468,10019.356,10030.112,-0.001647
399001,2017/5/18,9955.859,10045.68,9936.307,9974.348,-0.00556
399001,2017/5/19,9978.495,10005.714,9922.763,9970.962,-0.000339
399001,2017/5/22,9958.294,10014.939,9864.951,9899.645,-0.007152
399001,2017/5/23,9878.38,9914.495,9761.311,9763.783,-0.013724
399001,2017/5/24,9722.036,9812.458,9609.407,9812.458,0.004985
399001,2017/5/25,9792.095,9917.812,9727.513,9893.778,0.008287
399001,2017/5/26,9871.683,9913.482,9838.699,9859.235,-0.003491
399001,2017/5/31,9944.123,9976.645,9855.297,9864.845,0.000569
399001,2017/6/1,9833.825,9854.549,9730.062,9730.326,-0.013636
399001,2017/6/2,9708.719,9811.581,9637.539,9794.889,0.006635
399001,2017/6/5,9799.809,9866.344,9799.65,9842.602,0.004871
399001,2017/6/6,9834.541,9915.923,9821.132,9915.923,0.007449
399001,2017/6/7,9915.178,10117.061,9910.534,10109.876,0.01956
399001,2017/6/8,10104.593,10162.483,10097.657,10148.722,0.003842
399001,2017/6/9,10147.021,10182.611,10124.941,10177.447,0.00283
399001,2017/6/12,10144.118,10197.097,10108.976,10119.987,-0.005646
399001,2017/6/13,10104.71,10237.404,10102.5,10224.818,0.010359
399001,2017/6/14,10208.84,10226.151,10138.823,10151.534,-0.007167
399001,2017/6/15,10140.082,10225.052,10134.408,10221.692,0.006911
399001,2017/6/16,10212.981,10233.799,10176.857,10191.24,-0.002979
399001,2017/6/19,10191.981,10262.8,10191.866,10262.8,0.007022
399001,2017/6/20,10281.57,10323.005,10273.061,10288.527,0.002507
399001,2017/6/21,10327.131,10367.173,10269.323,10367.173,0.007644
399001,2017/6/22,10361.337,10418.609,10265.2,10265.2,-0.009836
399001,2017/6/23,10249.793,10366.777,10196.39,10366.777,0.009895
399001,2017/6/26,10377.223,10537.591,10377.223,10537.591,0.016477
399001,2017/6/27,10532.566,10548.797,10479.354,10535.364,-0.000211
399001,2017/6/28,10507.049,10517.937,10436.079,10451.565,-0.007954
399001,2017/6/29,10460.382,10523.522,10459.936,10511.86,0.005769
399001,2017/6/30,10475.225,10537.501,10454.884,10529.609,0.001688
399001,2017/7/3,10531.734,10541.864,10464.681,10535.046,0.000516
399001,2017/7/4,10527.774,10527.774,10437.404,10474.828,-0.005716
399001,2017/7/5,10443.031,10561.089,10434.677,10561.089,0.008235
399001,2017/7/6,10547.512,10574.11,10467.91,10562.055,0.000091
399001,2017/7/7,10526.782,10564.308,10504.097,10563.717,0.000157
399001,2017/7/10,10542.552,10574.214,10497.389,10505.601,-0.005501
399001,2017/7/11,10488.894,10568.373,10467.125,10467.711,-0.003607
399001,2017/7/12,10465.866,10494.249,10360.1,10453.193,-0.001387
399001,2017/7/13,10444.778,10491.394,10431.499,10466.103,0.001235
399001,2017/7/14,10445.568,10452.942,10382.373,10427.787,-0.003661
399001,2017/7/17,10383.222,10384.047,10006.385,10055.796,-0.035673
399001,2017/7/18,10012.911,10103.763,9960.557,10103.763,0.00477
399001,2017/7/19,10079.679,10296.292,10064.312,10295.575,0.018984
399001,2017/7/20,10288.886,10392.06,10282.279,10366.983,0.006936
399001,2017/7/21,10354.543,10406.251,10342.722,10364.82,-0.000209
399001,2017/7/24,10352.853,10414.073,10341.242,10404.223,0.003802
399001,2017/7/25,10398.253,10421.208,10317.916,10353.211,-0.004903
399001,2017/7/26,10365.605,10380.697,10247.541,10297.343,-0.005396
399001,2017/7/27,10284.917,10416.548,10216.022,10395.193,0.009502
399001,2017/7/28,10381.309,10456.408,10371.391,10437.938,0.004112
399001,2017/7/31,10438.23,10517.33,10418.828,10505.044,0.006429
399001,2017/8/1,10496.713,10529.901,10472.71,10525.346,0.001933
399001,2017/8/2,10525.996,10557.474,10461.953,10469.338,-0.005321
399001,2017/8/3,10454.01,10507.229,10403.593,10436.172,-0.003168
399001,2017/8/4,10426.527,10450.687,10360.826,10361.231,-0.007181
399001,2017/8/7,10353.154,10451.083,10347.501,10451.083,0.008672
399001,2017/8/8,10448.871,10516.608,10437.851,10496.246,0.004321
399001,2017/8/9,10487.767,10548.062,10455.274,10544.589,0.004606
399001,2017/8/10,10525.148,10582.163,10417.085,10480.641,-0.006065
399001,2017/8/11,10407.335,10459.911,10281.631,10291.347,-0.018061
399001,2017/8/14,10308.966,10519.804,10308.966,10519.804,0.022199
399001,2017/8/15,10527.536,10559.778,10502.521,10559.778,0.0038
399001,2017/8/16,10550.424,10625.336,10504.073,10600.779,0.003883
399001,2017/8/17,10601.648,10658.159,10583.399,10653.73,0.004995
399001,2017/8/18,10586.35,10636.151,10563.265,10614.083,-0.003721
399001,2017/8/21,10624.81,10689.773,10624.81,10689.773,0.007131
399001,2017/8/22,10689.654,10699.055,10631.245,10653.982,-0.003348
399001,2017/8/23,10642.218,10662.828,10583.176,10619.337,-0.003252
399001,2017/8/24,10617.737,10627.339,10537.78,10552.962,-0.00625
399001,2017/8/25,10556.545,10671.715,10556.545,10659.009,0.010049
399001,2017/8/28,10678.35,10866.362,10678.35,10809.736,0.014141
399001,2017/8/29,10796.54,10818.224,10742.131,10762.366,-0.004382
399001,2017/8/30,10762.238,10825.886,10762.238,10813.927,0.004791
399001,2017/8/31,10823.31,10837.389,10759.79,10816.644,0.000251
399001,2017/9/1,10822.494,10880.557,10807.775,10880.557,0.005909
399001,2017/9/4,10882.128,10969.573,10859.355,10962.854,0.007564
399001,2017/9/5,10958.202,10995.528,10928.859,10986.948,0.002198
399001,2017/9/6,10959.307,11036.895,10939.258,11024.586,0.003426
399001,2017/9/7,11030.599,11059.471,10966.543,10969.127,-0.00503
399001,2017/9/8,10961.7,11011.106,10911.818,10970.773,0.00015
399001,2017/9/11,10979.721,11053.729,10963.622,11053.729,0.007562
399001,2017/9/12,11063.846,11131.947,11019.873,11043.606,-0.000916
399001,2017/9/13,11040.105,11091.493,11015.736,11091.493,0.004336
399001,2017/9/14,11091.975,11124.538,11033.823,11070.492,-0.001893
399001,2017/9/15,11058.096,11105.024,11022.254,11063.104,-0.000667
399001,2017/9/18,11062.434,11154.754,11062.434,11153.532,0.008174
399001,2017/9/19,11160.423,11181.177,11055.237,11083.899,-0.006243
399001,2017/9/20,11083.849,11191.13,11083.214,11191.13,0.009674
399001,2017/9/21,11187.884,11199.189,11098.339,11098.339,-0.008291
399001,2017/9/22,11067.108,11085.43,11025.886,11069.822,-0.002569
399001,2017/9/25,11054.26,11056.655,10911.034,10930.67,-0.01257
399001,2017/9/26,10915.655,10951.142,10890.918,10950.769,0.001839
399001,2017/9/27,10951.959,11063.133,10951.885,11036.78,0.007854
399001,2017/9/28,11029.474,11072.562,11015.481,11031.421,-0.000486
399001,2017/9/29,11042.718,11121.44,11042.718,11087.187,0.005055
399001,2017/10/9,11248.352,11305.461,11214.9,11264.273,0.015972
399001,2017/10/10,11260.772,11329.513,11229.022,11329.513,0.005792
399001,2017/10/11,11319.461,11344.589,11285.916,11312.496,-0.001502
399001,2017/10/12,11309.36,11337.124,11240.657,11307.325,-0.000457
399001,2017/10/13,11312.269,11400.054,11308.037,11399.094,0.008116
399001,2017/10/16,11401.867,11422.935,11267.27,11271.199,-0.01122
399001,2017/10/17,11254.411,11318.004,11214.822,11275.341,0.000367
399001,2017/10/18,11277.54,11323.257,11240.632,11282.747,0.000657
399001,2017/10/19,11275.313,11290.724,11179.186,11189.553,-0.00826
399001,2017/10/20,11154.932,11238.877,11140.336,11238.877,0.004408
399001,2017/10/23,11239.694,11306.307,11228.68,11306.307,0.006
399001,2017/10/24,11289.015,11339.127,11260.679,11339.127,0.002903
399001,2017/10/25,11330.752,11437.209,11324.169,11437.209,0.00865
399001,2017/10/26,11430.001,11509.024,11413.932,11461.285,0.002105
399001,2017/10/27,11456.566,11484.907,11415.367,11444.524,-0.001462
399001,2017/10/30,11446.795,11472.28,11192.176,11312.607,-0.011527
399001,2017/10/31,11293.341,11368.187,11274.166,11367.619,0.004863
399001,2017/11/1,11370.521,11424.483,11341.074,11350.321,-0.001522
399001,2017/11/2,11336.477,11337.011,11251.815,11292.422,-0.005101
399001,2017/11/3,11287.549,11334.682,11165.062,11215.194,-0.006839
399001,2017/11/6,11218.04,11373.736,11181.288,11373.736,0.014136
399001,2017/11/7,11374.092,11467.969,11370.992,11467.969,0.008285
399001,2017/11/8,11460.148,11563.815,11441.799,11447.401,-0.001794
399001,2017/11/9,11443.539,11553.24,11414.2,11553.24,0.009246
399001,2017/11/10,11540.548,11659.655,11531.589,11645.047,0.007946
399001,2017/11/13,11657.632,11714.98,11631.19,11694.996,0.004289
399001,2017/11/14,11689.935,11700.727,11538.339,11582.925,-0.009583
399001,2017/11/15,11547.999,11583.973,11390.297,11462.11,-0.01043
399001,2017/11/16,11442.852,11549.078,11415.755,11537.956,0.006617
399001,2017/11/17,11519.921,11555.872,11292.934,11292.934,-0.021236
399001,2017/11/20,11229.585,11437.546,11087.526,11437.546,0.012806
399001,2017/11/21,11419.089,11602.1,11407.396,11602.1,0.014387
399001,2017/11/22,11598.039,11666.13,11454.262,11560.797,-0.00356
399001,2017/11/23,11520.041,11520.041,11162.534,11175.47,-0.03333
399001,2017/11/24,11135.069,11225.2,11058.992,11168.393,-0.000633
399001,2017/11/27,11126.784,11126.784,10936.144,10954.181,-0.01918
399001,2017/11/28,10938.397,11091.137,10936.399,11091.137,0.012503
399001,2017/11/29,11095.908,11108.45,10936.989,11082.132,-0.000812
399001,2017/11/30,11036.752,11079.931,10908.702,10944.099,-0.012455
399001,2017/12/1,10941.87,11077.434,10926.772,11013.154,0.00631
399001,2017/12/4,11007.192,11099.834,10993.514,11014.549,0.000127
399001,2017/12/5,10988.069,11044.177,10801.404,10854.755,-0.014508
399001,2017/12/6,10838.043,10911.329,10716.289,10911.329,0.005212
399001,2017/12/7,10886.259,10925.202,10795.84,10801.253,-0.010088
399001,2017/12/8,10789.174,10964.79,10789.174,10935.057,0.012388
399001,2017/12/11,10962.177,11143.261,10962.177,11143.261,0.01904
399001,2017/12/12,11145.753,11176.577,11043.212,11043.212,-0.008978
399001,2017/12/13,11030.015,11143.889,11019.594,11143.889,0.009117
399001,2017/12/14,11138.462,11165.609,11070.98,11110.178,-0.003025
399001,2017/12/15,11092.154,11104.816,10970.728,10998.117,-0.010086
399001,2017/12/18,10991.114,11046.098,10916.188,10960.116,-0.003455
399001,2017/12/19,10964.144,11077.184,10963.795,11074.995,0.010482
399001,2017/12/20,11072.405,11079.127,10988.895,11003.333,-0.006471
399001,2017/12/21,10988.766,11149.037,10935.224,11118.247,0.010444
399001,2017/12/22,11112.732,11154.746,11078.261,11094.155,-0.002167
399001,2017/12/25,11102.161,11132.592,10967.371,11005.503,-0.007991
399001,2017/12/26,11002.336,11025.104,10900.636,11021.831,0.001484
399001,2017/12/27,11007.442,11026.729,10911.212,10911.212,-0.010036
399001,2017/12/28,10907.833,11029.085,10891.755,10974.007,0.005755
399001,2017/12/29,10984.86,11040.621,10971.638,11040.45,0.006055
399001,2018/1/2,11079.641,11178.052,11072.868,11178.052,0.012463
399001,2018/1/3,11181.184,11316.46,11171.118,11280.296,0.009147
399001,2018/1/4,11270.914,11341.345,11259.458,11341.345,0.005412
399001,2018/1/5,11339.569,11372.286,11310.288,11342.848,0.000133
399001,2018/1/8,11343.821,11386.038,11287.604,11382.717,0.003515
