Indexcd,Trddt,Opnindex,Hiindex,Loindex,Clsindex,Retindex
000002,2018/8/22,2860.977,2860.977,2836.95,2842.777,-0.007044
000002,2018/8/23,2843.048,2865.227,2828.304,2853.274,0.003693
000002,2018/8/24,2845.361,2878.704,2833.03,2858.352,0.00178
000002,2018/8/27,2865.577,2912.296,2865.577,2912.296,0.018872
000002,2018/8/28,2913.752,2923.297,2900.223,2909.228,-0.001053
000002,2018/8/29,2905.969,2909.83,2892.846,2900.13,-0.003127
000002,2018/8/30,2900.168,2911.923,2865.554,2867.009,-0.011421
000002,2018/8/31,2859.005,2874.269,2838.494,2853.904,-0.004571
000002,2018/9/3,2844.62,2851.417,2819.43,2849.182,-0.001655
000002,2018/9/4,2849.092,2886.801,2840.397,2880.456,0.010976
000002,2018/9/5,2870.798,2875.111,2831.957,2831.957,-0.016837
000002,2018/9/6,2824.862,2847.771,2810.361,2818.61,-0.004713
000002,2018/9/7,2823.95,2857.354,2810.341,2829.845,0.003986
000002,2018/9/10,2825.341,2831.039,2793.198,2795.478,-0.012144
000002,2018/9/11,2794.44,2807.129,2777.881,2790.585,-0.00175
000002,2018/9/12,2785.288,2798.232,2772.119,2781.5,-0.003256
000002,2018/9/13,2805.746,2816.068,2778.435,2813.423,0.011477
000002,2018/9/14,2815.736,2822.193,2801.595,2808.262,-0.001834
000002,2018/9/17,2797.391,2797.391,2772.902,2776.965,-0.011145
000002,2018/9/18,2769.097,2827.725,2769.097,2827.459,0.018183
000002,2018/9/19,2822.054,2875.823,2818.064,2859.843,0.011453
000002,2018/9/20,2861.229,2873.606,2852.753,2858.18,-0.000582
000002,2018/9/21,2863.035,2929.735,2850.593,2929.735,0.025035
000002,2018/9/25,2906.219,2921.964,2902.142,2912.606,-0.005847
000002,2018/9/26,2917.011,2961.066,2914.927,2939.53,0.009244
000002,2018/9/27,2938.477,2943.408,2918.016,2923.734,-0.005374
000002,2018/9/28,2926.37,2955.186,2923.802,2954.754,0.01061
000002,2018/10/8,2898.988,2902.955,2838.159,2844.837,-0.0372
000002,2018/10/9,2841.912,2863.471,2839.229,2849.525,0.001648
000002,2018/10/10,2852.38,2873.147,2830.699,2854.584,0.001775
000002,2018/10/11,2767.807,2786.9,2681.18,2705.451,-0.052243
000002,2018/10/12,2695.581,2739.511,2656.451,2730.047,0.009091
000002,2018/10/15,2728.989,2735.325,2685.827,2689.353,-0.014906
000002,2018/10/16,2689,2720.435,2656.376,2666.765,-0.008399
000002,2018/10/17,2696.078,2704.679,2636.602,2682.765,0.006
000002,2018/10/18,2665.222,2665.222,2603.163,2603.989,-0.029364
000002,2018/10/19,2576.361,2674.138,2564.943,2671.079,0.025764
000002,2018/10/22,2686.985,2801.918,2686.985,2780.381,0.040921
000002,2018/10/23,2778.028,2785.577,2705.315,2717.428,-0.022642
000002,2018/10/24,2701.838,2765.227,2699.539,2726.302,0.003266
000002,2018/10/25,2660.883,2729.293,2651.092,2726.86,0.000205
000002,2018/10/26,2734.299,2750.234,2702.752,2721.636,-0.001916
000002,2018/10/29,2716.125,2718.175,2648.604,2662.149,-0.021857
000002,2018/10/30,2658.444,2709.114,2640.851,2689.312,0.010203
000002,2018/10/31,2694.515,2736.317,2688.225,2725.67,0.013519
000002,2018/11/1,2740.64,2761.357,2726.6,2729.312,0.001336
000002,2018/11/2,2774.47,2802.966,2753.049,2802.966,0.026986
000002,2018/11/5,2791.377,2799.502,2763.924,2791.347,-0.004145
000002,2018/11/6,2786.394,2786.561,2759.786,2784.972,-0.002284
000002,2018/11/7,2785.49,2802.122,2763.89,2766.098,-0.006777
000002,2018/11/8,2785.777,2788.158,2756.612,2760.11,-0.002165
000002,2018/11/9,2744.999,2744.999,2720.82,2721.562,-0.013966
000002,2018/11/12,2715.61,2755.406,2712.479,2754.721,0.012184
000002,2018/11/13,2723.202,2792.389,2719.913,2780.223,0.009258
000002,2018/11/14,2773.32,2783.746,2751.915,2756.419,-0.008562
000002,2018/11/15,2756.306,2794.03,2756.046,2794.03,0.013645
000002,2018/11/16,2795.716,2822.671,2782.307,2805.428,0.004079
000002,2018/11/19,2808.37,2831.055,2800.266,2831.055,0.009135
000002,2018/11/20,2810.919,2817.818,2768.047,2770.671,-0.021329
000002,2018/11/21,2743.37,2778.968,2741.241,2776.557,0.002124
000002,2018/11/22,2781.172,2783.381,2758.714,2770.173,-0.002299
000002,2018/11/23,2765.176,2766.63,2698.876,2701.095,-0.024936
000002,2018/11/26,2702.549,2717.386,2689.121,2697.271,-0.001416
000002,2018/11/27,2707.791,2714.78,2687.12,2696.047,-0.000454
000002,2018/11/28,2696.863,2724.651,2682.297,2724.399,0.010516
000002,2018/11/29,2737.041,2740.995,2688.421,2688.421,-0.013206
000002,2018/11/30,2685.415,2712.312,2675.682,2710.17,0.00809
000002,2018/12/3,2772.028,2791.006,2753.131,2779.988,0.025761
000002,2018/12/4,2776.59,2791.822,2769.594,2791.684,0.004207
000002,2018/12/5,2753.802,2785.884,2749.718,2774.792,-0.006051
000002,2018/12/7,2732.358,2737.852,2721.804,2728.724,0.00027
000002,2018/12/10,2711.202,2722.327,2697.669,2706.417,-0.008175
000002,2018/12/11,2708.972,2718.546,2704.957,2716.382,0.003682
000002,2018/12/12,2731.12,2733.087,2717.416,2724.825,0.003108
000002,2018/12/13,2730.066,2770.616,2721.988,2758.255,0.012269
000002,2018/12/14,2751.149,2753.13,2716.003,2716.003,-0.015318
000002,2018/12/17,2709.212,2721.501,2695.19,2720.469,0.001644
000002,2018/12/18,2705.413,2721.698,2684.408,2698.113,-0.008218
000002,2018/12/19,2700.243,2701.505,2667.079,2669.68,-0.010538
000002,2018/12/20,2664.372,2675.247,2634.479,2655.729,-0.005226
000002,2018/12/21,2645.528,2646.447,2616.358,2634.799,-0.007881
000002,2018/12/24,2624.808,2648.633,2618.19,2646.067,0.004277
000002,2018/12/25,2621.861,2632.425,2578.817,2622.831,-0.008781
000002,2018/12/26,2618.952,2632.282,2609.484,2615.998,-0.002605
000002,2018/12/27,2646.846,2651.317,2600.052,2600.052,-0.006096
000002,2018/12/28,2600.606,2623.155,2595.051,2611.381,0.004357
000002,2019/1/2,2615.559,2618.073,2572.067,2581.371,-0.011492
000002,2019/1/3,2577.682,2605.691,2571.539,2580.433,-0.000363
000002,2019/1/4,2561.178,2633.827,2555.839,2633.351,0.020507
000002,2019/1/7,2647.847,2656.497,2633.991,2652.396,0.007232
000002,2019/1/8,2649.469,2650.605,2638.866,2645.475,-0.002609
000002,2019/1/9,2655.934,2695.759,2655.658,2664.225,0.007088
000002,2019/1/10,2663.708,2672.071,2650.926,2654.526,-0.00364
000002,2019/1/11,2659.2,2675.193,2652.705,2674.182,0.007405
000002,2019/1/14,2673.659,2676.772,2652.344,2655.231,-0.007087
000002,2019/1/15,2656.923,2692.707,2651.73,2691.478,0.013651
000002,2019/1/16,2690.139,2695.578,2683.797,2691.581,0.000038
000002,2019/1/17,2694.901,2704.307,2678.239,2680.257,-0.004207
000002,2019/1/18,2688.764,2721.463,2686.838,2718.428,0.014242
000002,2019/1/21,2721.634,2742.542,2721.634,2733.652,0.0056
000002,2019/1/22,2732.746,2732.746,2694.358,2701.318,-0.011828
000002,2019/1/23,2696.652,2711.637,2693.676,2702.69,0.000508
000002,2019/1/24,2706.539,2719.809,2690.852,2713.937,0.004161
000002,2019/1/25,2718.736,2740.528,2718.072,2724.497,0.003891
000002,2019/1/28,2739.19,2754.494,2713.339,2719.501,-0.001834
000002,2019/1/29,2714.652,2724.549,2680.748,2716.67,-0.001041
000002,2019/1/30,2706.7,2721.502,2696.941,2697.102,-0.007203
000002,2019/1/31,2703.159,2729.711,2692.964,2706.585,0.003516
000002,2019/2/1,2720.461,2742.101,2712.835,2741.844,0.013027
000002,2019/2/11,2736.531,2779.434,2736.531,2779.224,0.013633
000002,2019/2/12,2779.374,2800.805,2773.902,2798.098,0.006791
000002,2019/2/13,2800.852,2855.97,2792.463,2849.662,0.018428
000002,2019/2/14,2843.85,2858.443,2835.406,2848.211,-0.000509
000002,2019/2/15,2840.949,2843.943,2806.343,2809.062,-0.013745
000002,2019/2/18,2827.367,2884.494,2827.367,2884.494,0.026853
000002,2019/2/19,2889.89,2912.217,2866.9,2885.844,0.000468
000002,2019/2/20,2891.53,2898.202,2869.415,2891.697,0.002028
000002,2019/2/21,2890.352,2926.069,2874.641,2881.8,-0.003423
000002,2019/2/22,2879.342,2936.772,2865.564,2936.772,0.019076
000002,2019/2/25,2972.624,3101.88,2972.624,3101.336,0.056036
000002,2019/2/26,3109.505,3137.374,3077.57,3080.621,-0.006679
000002,2019/2/27,3078.99,3139.35,3062.976,3093.579,0.004206
000002,2019/2/28,3089.614,3105.6,3068.824,3080.106,-0.004355
000002,2019/3/1,3094.232,3135.752,3069.483,3135.752,0.018066
000002,2019/3/4,3158.763,3237.213,3149.265,3170.899,0.011208
000002,2019/3/5,3162.828,3199.533,3151.889,3198.784,0.008794
000002,2019/3/6,3205.271,3250.797,3194.469,3248.979,0.015692
000002,2019/3/7,3250.619,3278.171,3220.545,3253.503,0.001392
000002,2019/3/8,3182.095,3220.634,3110.1,3110.394,-0.043986
000002,2019/3/11,3109.585,3171.572,3103.775,3170.239,0.01924
000002,2019/3/12,3193.423,3239.876,3173.306,3205.203,0.011029
000002,2019/3/13,3207.32,3210.46,3156.613,3170.274,-0.010898
000002,2019/3/14,3156.266,3185.201,3109.36,3132.284,-0.011983
000002,2019/3/15,3142.976,3192.425,3141.394,3164.79,0.010378
000002,2019/3/18,3171.141,3243.155,3151.989,3243.155,0.024762
000002,2019/3/19,3246.81,3261.017,3222.121,3237.474,-0.001752
000002,2019/3/20,3230.326,3249.591,3198.144,3237.125,-0.000108
000002,2019/3/21,3240.775,3273.144,3233.128,3248.413,0.003487
000002,2019/3/22,3247.639,3254.5,3210.03,3251.198,0.000857
000002,2019/3/25,3203.629,3233.206,3185.974,3187.104,-0.019714
000002,2019/3/26,3202.347,3207.724,3129.956,3138.99,-0.015096
000002,2019/3/27,3154.909,3165.925,3129.21,3165.881,0.008567
000002,2019/3/28,3152.316,3169.057,3133.396,3136.723,-0.00921
000002,2019/3/29,3142.754,3239.594,3142.02,3237.201,0.032033
000002,2019/4/1,3259.108,3327.169,3259.108,3320.6,0.025763
000002,2019/4/2,3334.136,3344.625,3314.878,3327.385,0.002043
000002,2019/4/3,3308.827,3371.834,3301.693,3368.711,0.01242
000002,2019/4/4,3386.941,3408.455,3369.318,3400.506,0.009438
000002,2019/4/8,3426.43,3444.443,3362.721,3398.658,-0.000543
000002,2019/4/9,3394.019,3405.85,3368.151,3393.286,-0.001581
000002,2019/4/10,3377.509,3419.627,3356.798,3395.698,0.000711
000002,2019/4/11,3395.286,3408.511,3336.578,3341.215,-0.016045
000002,2019/4/12,3335.864,3350.985,3318.22,3339.798,-0.000424
000002,2019/4/15,3386.851,3408.315,3327.868,3328.418,-0.003407
000002,2019/4/16,3314.363,3407.919,3302.61,3407.919,0.023886
000002,2019/4/17,3404.296,3430.72,3393.436,3417.895,0.002927
000002,2019/4/18,3415.747,3426.555,3395.54,3404.302,-0.003977
000002,2019/4/19,3404.245,3429.638,3379.775,3425.905,0.006346
000002,2019/4/22,3433.985,3435.032,3358.877,3367.458,-0.01706
000002,2019/4/23,3364.147,3384.83,3337.8,3350.226,-0.005117
000002,2019/4/24,3355.44,3362.874,3306.174,3353.352,0.000933
000002,2019/4/25,3341.771,3345.104,3270.924,3271.773,-0.024328
000002,2019/4/26,3255.336,3277.409,3231.841,3232.461,-0.012016
000002,2019/4/29,3236.911,3254.92,3194.358,3207.429,-0.007744
000002,2019/4/30,3197.062,3234.572,3197.062,3224.018,0.005172
000002,2019/5/6,3125.825,3127.801,3012.509,3043.965,-0.055847
000002,2019/5/7,3052.177,3076.214,3025.685,3064.828,0.006854
000002,2019/5/8,3008.952,3068.026,3002.24,3030.651,-0.011151
000002,2019/5/9,3006.969,3025.503,2979.509,2985.71,-0.014829
000002,2019/5/10,3014.353,3080.602,2972.482,3078.251,0.030995
000002,2019/5/13,3042.431,3059.62,3028.922,3041.066,-0.01208
000002,2019/5/14,3008.655,3046.845,3008.655,3020.004,-0.006926
000002,2019/5/15,3039.991,3084.77,3039.991,3077.727,0.019114
000002,2019/5/16,3072.282,3096.093,3067.638,3095.61,0.00581
000002,2019/5/17,3095.67,3096.732,3009.752,3018.675,-0.024853
000002,2019/5/20,3010.828,3019.05,2972.741,3006.486,-0.004038
000002,2019/5/21,3003.442,3057.464,2997.949,3043.527,0.01232
000002,2019/5/22,3043.058,3050.292,3015.943,3028.59,-0.004908
000002,2019/5/23,3017.178,3021.727,2981.713,2987.538,-0.013555
000002,2019/5/24,2982.633,3007.829,2980.77,2988.102,0.000189
000003,2016/1/4,426,426.982,396.849,396.849,-0.069319
000003,2016/1/5,389.418,409.163,389.107,404.369,0.017723
000003,2016/1/6,404.534,408.971,400.716,408.786,0.010923
000003,2016/1/7,403.366,403.366,377.736,378.807,-0.073337
000003,2016/1/8,390.877,394.037,374.247,387.478,0.02289
000003,2016/1/11,382.264,382.631,356.089,356.232,-0.080639
000003,2016/1/12,356.915,364.122,353.182,359.382,0.008843
000003,2016/1/13,363.601,368.038,354.905,355.404,-0.011069
000003,2016/1/14,346.743,366.844,344.434,365.102,0.027287
000003,2016/1/15,363.985,365.721,354.912,356.603,-0.023278
000003,2016/1/18,350.897,362.144,348.916,358.69,0.005852
000003,2016/1/19,358.085,371.543,358.085,371.324,0.035223
000003,2016/1/20,369.949,371.674,362.262,364.793,-0.017588
000003,2016/1/21,360.388,366.084,351.241,351.241,-0.03715
000003,2016/1/22,353.283,357.527,348.493,355.742,0.012815
000003,2016/1/25,357.75,361.422,356.712,358.948,0.009012
000003,2016/1/26,357.277,357.277,340.435,341.365,-0.048985
000003,2016/1/27,341.767,343.823,330.064,341.146,-0.000642
000003,2016/1/28,339.43,343.192,334.777,335.361,-0.016958
000003,2016/1/29,335.896,346.285,335.674,344.856,0.028313
000003,2016/2/1,344.661,345.622,338.423,340.568,-0.012434
000003,2016/2/2,340.066,349.104,340.066,348.402,0.023003
000003,2016/2/3,346.491,349.175,344.09,348.45,0.000138
000003,2016/2/4,349.719,354.241,349.719,353.556,0.014653
000003,2016/2/5,354.154,356.712,353.885,354.332,0.002195
000003,2016/2/15,345.944,352.278,345.545,350.822,-0.009906
000003,2016/2/16,351.281,358.148,351.281,357.137,0.018001
000003,2016/2/17,357.153,360.432,356.836,360.362,0.00903
000003,2016/2/18,361.118,364.238,361.118,362.706,0.006505
000003,2016/2/19,362.787,363.141,360.466,362.099,-0.001674
000003,2016/2/22,363.985,368.478,363.946,367.99,0.016269
000003,2016/2/23,367.845,368.53,364.066,366.504,-0.004038
000003,2016/2/24,365.665,369.443,363.772,369.251,0.007495
000003,2016/2/25,368.534,368.534,345.111,347.475,-0.058973
000003,2016/2/26,349.801,353.967,347.836,352.458,0.014341
000003,2016/2/29,352.081,352.081,335.45,339.347,-0.037199
000003,2016/3/1,340.698,346.418,338.336,345.014,0.0167
000003,2016/3/2,344.999,357.99,344.88,357.763,0.036952
000003,2016/3/3,357.839,360.713,356.672,356.913,-0.002376
000003,2016/3/4,356.933,358.861,349.891,352.853,-0.011375
000003,2016/3/7,354.496,359.45,354.496,357.479,0.01311
000003,2016/3/8,358.119,358.221,351.197,358.02,0.001513
000003,2016/3/9,355.262,355.583,351.153,352.597,-0.015147
000003,2016/3/10,352.765,355.044,350.14,350.476,-0.006015
000003,2016/3/11,349.357,352.677,348.613,351.439,0.002748
000003,2016/3/14,352.97,361.233,352.97,358.637,0.020482
000003,2016/3/15,358.548,359.528,356.564,358.1,-0.001497
000003,2016/3/16,358.461,359.39,353.414,354.352,-0.010466
000003,2016/3/17,354.601,360.994,354.601,359.915,0.015699
000003,2016/3/18,360.323,367.868,360.323,367.337,0.020622
000003,2016/3/21,369.948,373.516,369.948,373.31,0.01626
000003,2016/3/22,372.812,374.143,370.708,372.134,-0.00315
000003,2016/3/23,371.808,373.718,371.127,373.659,0.004098
000003,2016/3/24,373.004,373.875,370.05,370.112,-0.009493
000003,2016/3/25,369.51,372.487,369.329,372.372,0.006106
000003,2016/3/28,373.026,376.43,371.266,372.138,-0.000628
000003,2016/3/29,371.577,372.483,366.46,368.355,-0.010166
000003,2016/3/30,369.205,375,369.205,374.894,0.017752
000003,2016/3/31,375.473,376.394,373.898,375.161,0.000712
000003,2016/4/1,374.742,375.173,370.757,374.952,-0.000557
000003,2016/4/5,374.841,378.305,373.901,377.923,0.007924
000003,2016/4/6,377.629,379.362,376.749,378.376,0.001199
000003,2016/4/7,378.391,379.069,375.575,376.258,-0.005598
000003,2016/4/8,374.723,374.815,371.3,373.328,-0.007787
000003,2016/4/11,373.863,378.049,373.863,376.549,0.008628
000003,2016/4/12,376.399,377.229,374.204,376.475,-0.000197
000003,2016/4/13,377.057,381.846,377.057,379.797,0.008824
000003,2016/4/14,380.508,381.662,379.267,381.185,0.003655
000003,2016/4/15,380.927,381.596,379.966,381.003,-0.000477
000003,2016/4/18,380.154,380.154,376.043,377,-0.010506
000003,2016/4/19,377.394,378.882,376.026,377.254,0.000674
000003,2016/4/20,377.573,378.191,365.243,368.775,-0.022476
000003,2016/4/21,368.755,371.355,367.392,367.402,-0.003723
000003,2016/4/22,366.887,368.695,365.8,368.641,0.003372
000003,2016/4/25,368.462,368.462,364.983,367.698,-0.002558
000003,2016/4/26,367.738,369.465,366.988,369.302,0.004362
000003,2016/4/27,369.291,370.512,368.862,369.059,-0.000658
000003,2016/4/28,369.061,369.228,365.2,368.376,-0.001851
000003,2016/4/29,368.229,368.902,367.081,368.314,-0.000168
000003,2016/5/3,368.549,373.251,367.892,373.19,0.013239
000003,2016/5/4,373.045,374.847,372.591,372.92,-0.000723
000003,2016/5/5,372.97,373.058,371.472,372.837,-0.000223
000003,2016/5/6,372.719,373.643,366.498,366.679,-0.016517
000003,2016/5/9,365.576,365.576,359.454,360.041,-0.018103
000003,2016/5/10,359.614,361.094,357.97,358.576,-0.004069
000003,2016/5/11,358.862,360.522,353.96,354.172,-0.012282
000003,2016/5/12,353.454,353.454,347.013,351.755,-0.006824
000003,2016/5/13,351.525,353.573,349.007,349.845,-0.00543
000003,2016/5/16,349.662,352.481,347.9,352.217,0.00678
000003,2016/5/17,352.473,352.881,350.313,351.675,-0.001539
000003,2016/5/18,354.254,354.254,341.147,342.76,-0.02535
000003,2016/5/19,342.629,345.778,334.564,335.336,-0.021659
000003,2016/5/20,334.756,336.805,330.951,336.434,0.003274
000003,2016/5/23,336.918,340.836,336.918,339.681,0.009651
000003,2016/5/24,340.123,340.123,335.791,336.573,-0.00915
000003,2016/5/25,337.675,339.77,335.518,336.689,0.000345
000003,2016/5/26,336.179,337.237,330.724,335.49,-0.003561
000003,2016/5/27,335.352,337.422,334.052,336.304,0.002426
000003,2016/5/30,336.308,336.52,333.668,334.573,-0.005147
000003,2016/5/31,335.027,349.822,334.741,348.66,0.042104
000003,2016/6/1,348.735,350.232,348.153,348.696,0.000103
000003,2016/6/2,348.479,350.283,347.729,350.139,0.004138
000003,2016/6/3,349.978,351.949,349.219,351.344,0.003441
000003,2016/6/6,351.667,353.036,350.116,350.961,-0.00109
000003,2016/6/7,351.061,351.993,350.193,351.056,0.000271
000003,2016/6/8,351.221,351.87,349.093,351.457,0.001142
000003,2016/6/13,350.058,350.058,340.462,340.644,-0.030766
000003,2016/6/14,339.942,342.13,338.303,340.531,-0.000332
000003,2016/6/15,338.098,346.178,336.817,344.875,0.012757
000003,2016/6/16,344.938,344.938,340.857,341.564,-0.009601
000003,2016/6/17,341.437,344.453,341.116,342.047,0.001414
000003,2016/6/20,342.215,342.347,338.598,340.741,-0.003818
000003,2016/6/21,341.872,344.784,339.577,340.239,-0.001473
000003,2016/6/22,339.928,342.654,339.145,342.599,0.006936
000003,2016/6/23,342.505,343.6,341.074,342.545,-0.000158
000003,2016/6/24,342.637,344.371,336.966,339.997,-0.007438
000003,2016/6/27,339.108,343.902,338.962,343.678,0.010827
000003,2016/6/28,342.993,345.717,342.404,345.644,0.00572
000003,2016/6/29,345.705,347.23,345.705,346.846,0.003478
000003,2016/6/30,346.918,347.318,346.035,346.75,-0.000277
000003,2016/7/1,346.913,348.266,346.462,347.069,0.00092
000003,2016/7/4,346.696,351.95,346.462,351.742,0.013464
000003,2016/7/5,351.72,353.108,351.72,352.282,0.001535
000003,2016/7/6,352.745,353.27,351.682,353.094,0.002305
000003,2016/7/7,353.14,353.14,350.15,351.536,-0.004412
000003,2016/7/8,351.169,351.169,349.672,349.96,-0.004483
000003,2016/7/11,350.039,352.096,349.553,349.926,-0.000097
000003,2016/7/12,349.781,352.512,348.202,352.383,0.007021
000003,2016/7/13,352.389,353.942,352.199,353.563,0.003349
000003,2016/7/14,353.956,354.061,351.658,352.174,-0.003929
000003,2016/7/15,353.124,354.134,352.715,353.075,0.002558
000003,2016/7/18,352.463,352.733,351.032,351.394,-0.004761
000003,2016/7/19,351.143,351.75,349.975,351.334,-0.000171
000003,2016/7/20,351.484,352.553,351.334,351.42,0.000245
000003,2016/7/21,351.447,353.705,351.447,353.086,0.004741
000003,2016/7/22,352.977,353.484,350.829,351.142,-0.005506
000003,2016/7/25,350.899,351.883,350.181,350.816,-0.000928
000003,2016/7/26,351.274,352.954,351.056,352.84,0.005769
000003,2016/7/27,353.409,354.028,342.533,346.47,-0.018054
000003,2016/7/28,346.933,347.02,343.2,346.421,-0.000141
000003,2016/7/29,346.54,346.618,342.639,343.17,-0.009385
000003,2016/8/1,343.129,343.129,337.574,339.709,-0.010085
000003,2016/8/2,339.742,341.316,338.738,341.049,0.003945
000003,2016/8/3,341.102,343.044,340.564,342.995,0.005706
000003,2016/8/4,342.992,344.354,341.82,344.147,0.003359
000003,2016/8/5,344.029,345.147,343.835,344.337,0.000552
000003,2016/8/8,344.266,346.231,343.142,346.13,0.005207
000003,2016/8/9,346.111,347.546,345.8,347.438,0.003779
000003,2016/8/10,347.679,348.353,346.665,346.843,-0.001713
000003,2016/8/11,346.95,347.384,344.345,344.532,-0.006663
000003,2016/8/12,344.394,347.069,344.383,346.954,0.00703
000003,2016/8/15,346.893,354.732,346.893,354.072,0.020516
000003,2016/8/16,354.131,356.459,354.131,355.28,0.003412
000003,2016/8/17,354.937,355.721,353.942,355.237,-0.000121
000003,2016/8/18,355.2,357.618,355.165,356.139,0.002539
000003,2016/8/19,356.11,356.313,354.529,356.001,-0.000387
000003,2016/8/22,355.907,356.777,354.088,354.404,-0.004486
000003,2016/8/23,354.231,355.488,353.083,353.938,-0.001315
000003,2016/8/24,353.99,355.025,353.082,353.512,-0.001204
000003,2016/8/25,353.108,353.108,350.283,352.71,-0.002269
000003,2016/8/26,352.583,354.425,352.583,353.536,0.002342
000003,2016/8/29,353.484,354.632,353.013,354.155,0.001751
000003,2016/8/30,354.054,354.855,353.687,354.123,-0.00009
000003,2016/8/31,353.916,355.135,353.31,354.814,0.001951
000003,2016/9/1,354.713,355.093,352.978,353.216,-0.004504
000003,2016/9/2,352.922,353.924,352.522,353.179,-0.000105
000003,2016/9/5,353.47,354.88,353.181,353.381,0.000572
000003,2016/9/6,353.532,355.678,352.413,355.642,0.006398
000003,2016/9/7,355.766,357.062,355.703,356.006,0.001024
000003,2016/9/8,356.134,357.08,355.826,356.983,0.002744
000003,2016/9/9,357.005,357.433,356.175,356.251,-0.002051
000003,2016/9/12,353.807,353.852,350.733,351.14,-0.014347
000003,2016/9/13,351.34,352.713,351.34,352.37,0.003503
000003,2016/9/14,352.21,353.469,351.243,352.493,0.000349
000003,2016/9/19,351.82,353.916,351.82,353.361,0.002462
000003,2016/9/20,353.346,353.452,352.397,352.958,-0.00114
000003,2016/9/21,353.004,353.548,352.691,353.36,0.001139
000003,2016/9/22,353.675,355.883,353.675,354.954,0.004511
000003,2016/9/23,354.831,355.527,353.142,353.354,-0.004508
000003,2016/9/26,353.005,353.325,347.874,348.087,-0.014906
000003,2016/9/27,347.688,349.566,347.231,349.369,0.003683
000003,2016/9/28,349.252,350.796,348.963,350.664,0.003707
000003,2016/9/29,351.229,353.652,350.935,353.36,0.007688
000003,2016/9/30,353,354.2,352.622,354.137,0.002199
000003,2016/10/10,355.125,356.989,354.431,356.91,0.00783
000003,2016/10/11,357.15,358.003,356.818,357.848,0.002628
000003,2016/10/12,357.654,357.764,356.438,357.277,-0.001596
000003,2016/10/13,357.177,358.949,357.086,358.802,0.004268
000003,2016/10/14,358.612,358.612,355.809,357.676,-0.003138
000003,2016/10/17,357.69,358.738,333.557,335.681,-0.061494
000003,2016/10/18,336.151,344.344,336.151,344.235,0.025483
000003,2016/10/19,344.344,346.82,342.28,342.5,-0.00504
000003,2016/10/20,342.476,344.376,342.281,343.601,0.003215
000003,2016/10/21,343.606,343.936,337.318,339.969,-0.01057
000003,2016/10/24,341.006,347.563,341.006,347.029,0.020767
000003,2016/10/25,347.484,348.33,346.588,348.22,0.003432
000003,2016/10/26,347.815,348.121,346.327,346.914,-0.003751
000003,2016/10/27,346.649,347.245,345.361,346.967,0.000153
000003,2016/10/28,347.053,347.628,344.463,344.526,-0.007035
000003,2016/10/31,344.096,344.096,340.738,342.686,-0.005341
000003,2016/11/1,342.661,344.937,342.63,344.721,0.005938
000003,2016/11/2,344.588,344.921,343.322,343.75,-0.002817
000003,2016/11/3,343.85,346.372,343.26,345.045,0.003767
000003,2016/11/4,345.149,346.594,344.826,345.427,0.001107
000003,2016/11/7,345.449,346.294,344.374,345.776,0.00101
000003,2016/11/8,345.952,347.643,345.952,346.68,0.002614
000003,2016/11/9,346.574,346.99,342.736,344.929,-0.005051
000003,2016/11/10,345.372,349.933,345.372,349.592,0.013519
000003,2016/11/11,349.789,353.239,349.48,352.96,0.009634
000003,2016/11/14,352.182,354.453,351.548,353.392,0.001224
000003,2016/11/15,353.1,354.554,352.88,354.022,0.001783
000003,2016/11/16,353.754,355.409,353.728,354.954,0.002633
000003,2016/11/17,354.673,354.673,353.024,354.317,-0.001795
000003,2016/11/18,354.017,354.188,351.64,351.993,-0.006559
000003,2016/11/21,351.936,354.251,351.529,353.288,0.003679
000003,2016/11/22,353.522,355.628,353.182,355.559,0.006428
000003,2016/11/23,355.432,356.115,353.527,354.024,-0.004317
000003,2016/11/24,353.954,354.868,352.841,353.32,-0.001989
000003,2016/11/25,352.915,353.661,349.827,353.606,0.000809
000003,2016/11/28,353.648,354.607,353.64,354.151,0.001541
000003,2016/11/29,354.231,354.231,349.112,349.421,-0.013356
000003,2016/11/30,349.484,349.484,347.892,348.389,-0.002953
000003,2016/12/1,348.572,349.974,348.572,349.403,0.002911
000003,2016/12/2,349.532,350.096,348.129,348.497,-0.002593
000003,2016/12/5,347.691,348.876,346.678,347.038,-0.004187
000003,2016/12/6,347.131,349.69,347.105,348.659,0.004671
000003,2016/12/7,348.747,350.914,348.475,350.773,0.006063
000003,2016/12/8,350.909,351.497,350.03,350.533,-0.000684
000003,2016/12/9,350.189,350.282,348.942,349.547,-0.002813
000003,2016/12/12,349.463,349.755,342.269,342.655,-0.019717
000003,2016/12/13,342.411,344.775,342.07,344.491,0.005358
000003,2016/12/14,344.446,346.479,343.654,344.975,0.001405
000003,2016/12/15,344.844,347.033,344.645,345.415,0.001275
000003,2016/12/16,345.572,347.02,345.067,346.727,0.003798
000003,2016/12/19,347.214,347.214,344.484,344.664,-0.00595
000003,2016/12/20,344.343,344.427,341.625,342.014,-0.007689
000003,2016/12/21,342.268,344.13,342.268,343.727,0.005009
000003,2016/12/22,343.454,345.522,342.836,345.229,0.00437
000003,2016/12/23,345.255,345.255,342.069,342.673,-0.007404
000003,2016/12/26,341.605,343.266,341.078,343.099,0.001243
